id;id_wasp;id_secret;frame_type;frame_number;sensor;value;timestamp;sync;raw;parser_type;MeshliumID
3837;WeatherStation;49387063D9374225;134;241;HUM;63.1;"2018-02-21 17:28:41";128;noraw;1;meshliuma460
3884;WeatherStation;49387063D9374225;134;248;HUM;63.7;"2018-02-21 17:32:41";128;noraw;1;meshliuma460
3925;WeatherStation;49387063D9374225;134;253;HUM;64.5;"2018-02-21 17:36:41";128;noraw;1;meshliuma460
3956;WeatherStation;49387063D9374225;134;4;HUM;64.9;"2018-02-21 17:40:41";128;noraw;1;meshliuma460
4004;WeatherStation;49387063D9374225;134;11;HUM;65.5;"2018-02-21 17:44:41";128;noraw;1;meshliuma460
4048;WeatherStation;49387063D9374225;134;18;HUM;65.8;"2018-02-21 17:48:41";128;noraw;1;meshliuma460
4086;WeatherStation;49387063D9374225;134;25;HUM;66.1;"2018-02-21 17:52:41";128;noraw;1;meshliuma460
4126;WeatherStation;49387063D9374225;134;31;HUM;66.7;"2018-02-21 17:56:41";128;noraw;1;meshliuma460
4168;WeatherStation;49387063D9374225;134;37;HUM;67.1;"2018-02-21 18:00:41";128;noraw;1;meshliuma460
4209;WeatherStation;49387063D9374225;134;44;HUM;67.6;"2018-02-21 18:04:41";128;noraw;1;meshliuma460
4249;WeatherStation;49387063D9374225;134;49;HUM;68.0;"2018-02-21 18:08:41";128;noraw;1;meshliuma460
4284;WeatherStation;49387063D9374225;134;54;HUM;68.4;"2018-02-21 18:12:41";128;noraw;1;meshliuma460
4323;WeatherStation;49387063D9374225;134;60;HUM;68.6;"2018-02-21 18:16:41";128;noraw;1;meshliuma460
4363;WeatherStation;49387063D9374225;134;65;HUM;69.0;"2018-02-21 18:20:41";128;noraw;1;meshliuma460
4393;WeatherStation;49387063D9374225;134;70;HUM;69.3;"2018-02-21 18:24:42";128;noraw;1;meshliuma460
4441;WeatherStation;49387063D9374225;134;76;HUM;69.6;"2018-02-21 18:28:41";128;noraw;1;meshliuma460
4492;WeatherStation;49387063D9374225;134;82;HUM;70.0;"2018-02-21 18:32:41";128;noraw;1;meshliuma460
4535;WeatherStation;49387063D9374225;134;93;HUM;70.3;"2018-02-21 18:38:08";128;noraw;1;meshliuma460
4572;WeatherStation;49387063D9374225;134;100;HUM;70.8;"2018-02-21 18:41:41";128;noraw;1;meshliuma460
4619;WeatherStation;49387063D9374225;134;105;HUM;71.1;"2018-02-21 18:45:41";128;noraw;1;meshliuma460
4665;WeatherStation;49387063D9374225;134;112;HUM;71.3;"2018-02-21 18:49:41";128;noraw;1;meshliuma460
4703;WeatherStation;49387063D9374225;134;118;HUM;71.2;"2018-02-21 18:53:41";128;noraw;1;meshliuma460
4747;WeatherStation;49387063D9374225;134;125;HUM;71.4;"2018-02-21 18:57:41";128;noraw;1;meshliuma460
4778;WeatherStation;49387063D9374225;134;131;HUM;71.5;"2018-02-21 19:00:41";128;noraw;1;meshliuma460
4823;WeatherStation;49387063D9374225;134;138;HUM;71.5;"2018-02-21 19:04:41";128;noraw;1;meshliuma460
4872;WeatherStation;49387063D9374225;134;143;HUM;71.8;"2018-02-21 19:08:41";128;noraw;1;meshliuma460
4912;WeatherStation;49387063D9374225;134;150;HUM;71.6;"2018-02-21 19:12:41";128;noraw;1;meshliuma460
4951;WeatherStation;49387063D9374225;134;156;HUM;71.7;"2018-02-21 19:16:41";128;noraw;1;meshliuma460
4999;WeatherStation;49387063D9374225;134;162;HUM;71.6;"2018-02-21 19:20:42";128;noraw;1;meshliuma460
5033;WeatherStation;49387063D9374225;134;169;HUM;71.6;"2018-02-21 19:24:41";128;noraw;1;meshliuma460
5082;WeatherStation;49387063D9374225;134;174;HUM;71.6;"2018-02-21 19:28:42";128;noraw;1;meshliuma460
5122;WeatherStation;49387063D9374225;134;179;HUM;71.4;"2018-02-21 19:32:42";128;noraw;1;meshliuma460
5155;WeatherStation;49387063D9374225;134;184;HUM;71.1;"2018-02-21 19:36:42";128;noraw;1;meshliuma460
5206;WeatherStation;49387063D9374225;134;190;HUM;71.1;"2018-02-21 19:40:42";128;noraw;1;meshliuma460
5246;WeatherStation;49387063D9374225;134;195;HUM;71.3;"2018-02-21 19:44:42";128;noraw;1;meshliuma460
5284;WeatherStation;49387063D9374225;134;201;HUM;71.2;"2018-02-21 19:48:42";128;noraw;1;meshliuma460
5335;WeatherStation;49387063D9374225;134;208;HUM;71.1;"2018-02-21 19:52:41";128;noraw;1;meshliuma460
5373;WeatherStation;49387063D9374225;134;214;HUM;71.2;"2018-02-21 19:56:41";128;noraw;1;meshliuma460
5414;WeatherStation;49387063D9374225;134;220;HUM;71.2;"2018-02-21 20:00:41";128;noraw;1;meshliuma460
5450;WeatherStation;49387063D9374225;134;224;HUM;71.4;"2018-02-21 20:04:41";128;noraw;1;meshliuma460
5499;WeatherStation;49387063D9374225;134;229;HUM;71.4;"2018-02-21 20:08:41";128;noraw;1;meshliuma460
5537;WeatherStation;49387063D9374225;134;235;HUM;71.6;"2018-02-21 20:12:41";128;noraw;1;meshliuma460
5578;WeatherStation;49387063D9374225;134;242;HUM;71.7;"2018-02-21 20:16:41";128;noraw;1;meshliuma460
5624;WeatherStation;49387063D9374225;134;247;HUM;71.7;"2018-02-21 20:20:41";128;noraw;1;meshliuma460
5665;WeatherStation;49387063D9374225;134;253;HUM;72.0;"2018-02-21 20:24:41";128;noraw;1;meshliuma460
5705;WeatherStation;49387063D9374225;134;2;HUM;72.6;"2018-02-21 20:28:41";128;noraw;1;meshliuma460
5753;WeatherStation;49387063D9374225;134;8;HUM;73.5;"2018-02-21 20:32:41";128;noraw;1;meshliuma460
5782;WeatherStation;49387063D9374225;134;14;HUM;75.1;"2018-02-21 20:36:41";128;noraw;1;meshliuma460
5826;WeatherStation;49387063D9374225;134;18;HUM;75.4;"2018-02-21 20:40:41";128;noraw;1;meshliuma460
5868;WeatherStation;49387063D9374225;134;24;HUM;75.0;"2018-02-21 20:44:41";128;noraw;1;meshliuma460
5907;WeatherStation;49387063D9374225;134;29;HUM;75.4;"2018-02-21 20:48:41";128;noraw;1;meshliuma460
5953;WeatherStation;49387063D9374225;134;34;HUM;74.7;"2018-02-21 20:52:41";128;noraw;1;meshliuma460
5992;WeatherStation;49387063D9374225;134;40;HUM;74.4;"2018-02-21 20:56:41";128;noraw;1;meshliuma460
6030;WeatherStation;49387063D9374225;134;46;HUM;74.4;"2018-02-21 21:00:41";128;noraw;1;meshliuma460
6075;WeatherStation;49387063D9374225;134;53;HUM;74.0;"2018-02-21 21:04:41";128;noraw;1;meshliuma460
6122;WeatherStation;49387063D9374225;134;57;HUM;74.5;"2018-02-21 21:08:41";128;noraw;1;meshliuma460
6156;WeatherStation;49387063D9374225;134;61;HUM;75.9;"2018-02-21 21:12:41";128;noraw;1;meshliuma460
6197;WeatherStation;49387063D9374225;134;68;HUM;76.5;"2018-02-21 21:16:41";128;noraw;1;meshliuma460
6247;WeatherStation;49387063D9374225;134;75;HUM;77.5;"2018-02-21 21:20:41";128;noraw;1;meshliuma460
6277;WeatherStation;49387063D9374225;134;80;HUM;78.9;"2018-02-21 21:24:41";128;noraw;1;meshliuma460
6326;WeatherStation;49387063D9374225;134;85;HUM;79.6;"2018-02-21 21:28:41";128;noraw;1;meshliuma460
6372;WeatherStation;49387063D9374225;134;90;HUM;81.4;"2018-02-21 21:32:41";128;noraw;1;meshliuma460
6401;WeatherStation;49387063D9374225;134;96;HUM;82.8;"2018-02-21 21:36:41";128;noraw;1;meshliuma460
6451;WeatherStation;49387063D9374225;134;103;HUM;82.7;"2018-02-21 21:40:41";128;noraw;1;meshliuma460
6500;WeatherStation;49387063D9374225;134;108;HUM;82.9;"2018-02-21 21:44:42";128;noraw;1;meshliuma460
6534;WeatherStation;49387063D9374225;134;115;HUM;82.6;"2018-02-21 21:48:41";128;noraw;1;meshliuma460
6578;WeatherStation;49387063D9374225;134;121;HUM;82.0;"2018-02-21 21:52:42";128;noraw;1;meshliuma460
6620;WeatherStation;49387063D9374225;134;127;HUM;82.0;"2018-02-21 21:56:42";128;noraw;1;meshliuma460
6660;WeatherStation;49387063D9374225;134;133;HUM;82.1;"2018-02-21 22:00:42";128;noraw;1;meshliuma460
6698;WeatherStation;49387063D9374225;134;138;HUM;81.9;"2018-02-21 22:04:42";128;noraw;1;meshliuma460
6747;WeatherStation;49387063D9374225;134;143;HUM;81.7;"2018-02-21 22:08:42";128;noraw;1;meshliuma460
6783;WeatherStation;49387063D9374225;134;148;HUM;82.0;"2018-02-21 22:12:42";128;noraw;1;meshliuma460
6821;WeatherStation;49387063D9374225;134;152;HUM;82.0;"2018-02-21 22:16:42";128;noraw;1;meshliuma460
6871;WeatherStation;49387063D9374225;134;159;HUM;82.3;"2018-02-21 22:20:42";128;noraw;1;meshliuma460
6909;WeatherStation;49387063D9374225;134;165;HUM;82.9;"2018-02-21 22:24:42";128;noraw;1;meshliuma460
6953;WeatherStation;49387063D9374225;134;172;HUM;82.6;"2018-02-21 22:28:42";128;noraw;1;meshliuma460
6999;WeatherStation;49387063D9374225;134;177;HUM;83.1;"2018-02-21 22:32:42";128;noraw;1;meshliuma460
7027;WeatherStation;49387063D9374225;134;181;HUM;83.7;"2018-02-21 22:36:42";128;noraw;1;meshliuma460
7073;WeatherStation;49387063D9374225;134;186;HUM;83.6;"2018-02-21 22:40:42";128;noraw;1;meshliuma460
7119;WeatherStation;49387063D9374225;134;191;HUM;84.2;"2018-02-21 22:44:42";128;noraw;1;meshliuma460
7149;WeatherStation;49387063D9374225;134;196;HUM;84.4;"2018-02-21 22:48:42";128;noraw;1;meshliuma460
7195;WeatherStation;49387063D9374225;134;201;HUM;84.9;"2018-02-21 22:52:42";128;noraw;1;meshliuma460
7237;WeatherStation;49387063D9374225;134;207;HUM;85.1;"2018-02-21 22:56:42";128;noraw;1;meshliuma460
7273;WeatherStation;49387063D9374225;134;212;HUM;84.9;"2018-02-21 23:00:42";128;noraw;1;meshliuma460
7324;WeatherStation;49387063D9374225;134;219;HUM;85.2;"2018-02-21 23:04:42";128;noraw;1;meshliuma460
7364;WeatherStation;49387063D9374225;134;224;HUM;85.5;"2018-02-21 23:08:42";128;noraw;1;meshliuma460
7405;WeatherStation;49387063D9374225;134;230;HUM;85.5;"2018-02-21 23:12:42";128;noraw;1;meshliuma460
7451;WeatherStation;49387063D9374225;134;235;HUM;85.6;"2018-02-21 23:16:42";128;noraw;1;meshliuma460
7488;WeatherStation;49387063D9374225;134;240;HUM;85.6;"2018-02-21 23:20:42";128;noraw;1;meshliuma460
7522;WeatherStation;49387063D9374225;134;244;HUM;86.3;"2018-02-21 23:24:42";128;noraw;1;meshliuma460
7573;WeatherStation;49387063D9374225;134;250;HUM;86.3;"2018-02-21 23:28:42";128;noraw;1;meshliuma460
7613;WeatherStation;49387063D9374225;134;255;HUM;86.4;"2018-02-21 23:32:42";128;noraw;1;meshliuma460
7649;WeatherStation;49387063D9374225;134;4;HUM;86.7;"2018-02-21 23:36:42";128;noraw;1;meshliuma460
7686;WeatherStation;49387063D9374225;134;9;HUM;86.6;"2018-02-21 23:40:42";128;noraw;1;meshliuma460
7736;WeatherStation;49387063D9374225;134;16;HUM;86.7;"2018-02-21 23:44:42";128;noraw;1;meshliuma460
7777;WeatherStation;49387063D9374225;134;22;HUM;87.1;"2018-02-21 23:48:42";128;noraw;1;meshliuma460
7821;WeatherStation;49387063D9374225;134;29;HUM;87.1;"2018-02-21 23:52:42";128;noraw;1;meshliuma460
7869;WeatherStation;49387063D9374225;134;35;HUM;87.3;"2018-02-21 23:56:42";128;noraw;1;meshliuma460
7903;WeatherStation;49387063D9374225;134;39;HUM;87.2;"2018-02-22 00:00:42";128;noraw;1;meshliuma460
7945;WeatherStation;49387063D9374225;134;44;HUM;87.1;"2018-02-22 00:04:42";128;noraw;1;meshliuma460
7989;WeatherStation;49387063D9374225;134;48;HUM;87.0;"2018-02-22 00:08:42";128;noraw;1;meshliuma460
8028;WeatherStation;49387063D9374225;134;53;HUM;87.2;"2018-02-22 00:12:42";128;noraw;1;meshliuma460
8067;WeatherStation;49387063D9374225;134;59;HUM;87.0;"2018-02-22 00:16:42";128;noraw;1;meshliuma460
8113;WeatherStation;49387063D9374225;134;64;HUM;87.0;"2018-02-22 00:20:42";128;noraw;1;meshliuma460
8154;WeatherStation;49387063D9374225;134;70;HUM;86.9;"2018-02-22 00:24:42";128;noraw;1;meshliuma460
8191;WeatherStation;49387063D9374225;134;75;HUM;86.9;"2018-02-22 00:28:42";128;noraw;1;meshliuma460
8240;WeatherStation;49387063D9374225;134;80;HUM;87.0;"2018-02-22 00:32:42";128;noraw;1;meshliuma460
8265;WeatherStation;49387063D9374225;134;84;HUM;87.2;"2018-02-22 00:36:42";128;noraw;1;meshliuma460
8309;WeatherStation;49387063D9374225;134;88;HUM;87.3;"2018-02-22 00:40:42";128;noraw;1;meshliuma460
8356;WeatherStation;49387063D9374225;134;92;HUM;87.2;"2018-02-22 00:44:42";128;noraw;1;meshliuma460
8385;WeatherStation;49387063D9374225;134;98;HUM;87.2;"2018-02-22 00:48:42";128;noraw;1;meshliuma460
8436;WeatherStation;49387063D9374225;134;104;HUM;87.3;"2018-02-22 00:52:42";128;noraw;1;meshliuma460
8485;WeatherStation;49387063D9374225;134;109;HUM;87.4;"2018-02-22 00:56:42";128;noraw;1;meshliuma460
8509;WeatherStation;49387063D9374225;134;114;HUM;87.8;"2018-02-22 01:00:42";128;noraw;1;meshliuma460
8561;WeatherStation;49387063D9374225;134;120;HUM;87.7;"2018-02-22 01:04:42";128;noraw;1;meshliuma460
8598;WeatherStation;49387063D9374225;134;125;HUM;88.2;"2018-02-22 01:08:42";128;noraw;1;meshliuma460
8635;WeatherStation;49387063D9374225;134;129;HUM;88.1;"2018-02-22 01:12:42";128;noraw;1;meshliuma460
8684;WeatherStation;49387063D9374225;134;134;HUM;88.5;"2018-02-22 01:16:42";128;noraw;1;meshliuma460
8718;WeatherStation;49387063D9374225;134;139;HUM;88.6;"2018-02-22 01:20:42";128;noraw;1;meshliuma460
8759;WeatherStation;49387063D9374225;134;145;HUM;88.9;"2018-02-22 01:24:42";128;noraw;1;meshliuma460
8810;WeatherStation;49387063D9374225;134;151;HUM;89.1;"2018-02-22 01:28:42";128;noraw;1;meshliuma460
8847;WeatherStation;49387063D9374225;134;156;HUM;89.3;"2018-02-22 01:32:42";128;noraw;1;meshliuma460
8884;WeatherStation;49387063D9374225;134;160;HUM;89.5;"2018-02-22 01:36:42";128;noraw;1;meshliuma460
8925;WeatherStation;49387063D9374225;134;164;HUM;89.5;"2018-02-22 01:40:42";128;noraw;1;meshliuma460
8962;WeatherStation;49387063D9374225;134;169;HUM;89.6;"2018-02-22 01:44:42";128;noraw;1;meshliuma460
9006;WeatherStation;49387063D9374225;134;175;HUM;89.6;"2018-02-22 01:48:42";128;noraw;1;meshliuma460
9047;WeatherStation;49387063D9374225;134;182;HUM;89.8;"2018-02-22 01:52:42";128;noraw;1;meshliuma460
9093;WeatherStation;49387063D9374225;134;187;HUM;89.9;"2018-02-22 01:56:42";128;noraw;1;meshliuma460
9131;WeatherStation;49387063D9374225;134;193;HUM;89.8;"2018-02-22 02:00:42";128;noraw;1;meshliuma460
9172;WeatherStation;49387063D9374225;134;198;HUM;90.1;"2018-02-22 02:04:42";128;noraw;1;meshliuma460
9213;WeatherStation;49387063D9374225;134;202;HUM;90.0;"2018-02-22 02:08:42";128;noraw;1;meshliuma460
9257;WeatherStation;49387063D9374225;134;208;HUM;89.9;"2018-02-22 02:12:42";128;noraw;1;meshliuma460
9299;WeatherStation;49387063D9374225;134;214;HUM;90.2;"2018-02-22 02:16:42";128;noraw;1;meshliuma460
9333;WeatherStation;49387063D9374225;134;218;HUM;90.5;"2018-02-22 02:20:42";128;noraw;1;meshliuma460
9374;WeatherStation;49387063D9374225;134;225;HUM;90.2;"2018-02-22 02:24:42";128;noraw;1;meshliuma460
9423;WeatherStation;49387063D9374225;134;230;HUM;90.4;"2018-02-22 02:28:42";128;noraw;1;meshliuma460
9454;WeatherStation;49387063D9374225;134;237;HUM;90.3;"2018-02-22 02:32:42";128;noraw;1;meshliuma460
9501;WeatherStation;49387063D9374225;134;241;HUM;90.3;"2018-02-22 02:36:42";128;noraw;1;meshliuma460
9547;WeatherStation;49387063D9374225;134;246;HUM;90.5;"2018-02-22 02:40:42";128;noraw;1;meshliuma460
9574;WeatherStation;49387063D9374225;134;251;HUM;90.6;"2018-02-22 02:44:42";128;noraw;1;meshliuma460
9623;WeatherStation;49387063D9374225;134;0;HUM;90.9;"2018-02-22 02:48:42";128;noraw;1;meshliuma460
9672;WeatherStation;49387063D9374225;134;5;HUM;90.9;"2018-02-22 02:52:42";128;noraw;1;meshliuma460
9705;WeatherStation;49387063D9374225;134;11;HUM;91.0;"2018-02-22 02:56:42";128;noraw;1;meshliuma460
9749;WeatherStation;49387063D9374225;134;17;HUM;91.3;"2018-02-22 03:00:42";128;noraw;1;meshliuma460
9794;WeatherStation;49387063D9374225;134;21;HUM;91.6;"2018-02-22 03:04:42";128;noraw;1;meshliuma460
9822;WeatherStation;49387063D9374225;134;25;HUM;91.8;"2018-02-22 03:08:42";128;noraw;1;meshliuma460
9869;WeatherStation;49387063D9374225;134;29;HUM;91.6;"2018-02-22 03:12:42";128;noraw;1;meshliuma460
9915;WeatherStation;49387063D9374225;134;34;HUM;91.6;"2018-02-22 03:16:42";128;noraw;1;meshliuma460
9942;WeatherStation;49387063D9374225;134;39;HUM;91.7;"2018-02-22 03:20:42";128;noraw;1;meshliuma460
9991;WeatherStation;49387063D9374225;134;44;HUM;91.8;"2018-02-22 03:24:42";128;noraw;1;meshliuma460
10030;WeatherStation;49387063D9374225;134;50;HUM;91.9;"2018-02-22 03:28:42";128;noraw;1;meshliuma460
10069;WeatherStation;49387063D9374225;134;55;HUM;91.8;"2018-02-22 03:32:42";128;noraw;1;meshliuma460
10104;WeatherStation;49387063D9374225;134;59;HUM;91.3;"2018-02-22 03:36:42";128;noraw;1;meshliuma460
10150;WeatherStation;49387063D9374225;134;64;HUM;91.4;"2018-02-22 03:40:42";128;noraw;1;meshliuma460
10189;WeatherStation;49387063D9374225;134;69;HUM;91.7;"2018-02-22 03:44:42";128;noraw;1;meshliuma460
10226;WeatherStation;49387063D9374225;134;74;HUM;91.9;"2018-02-22 03:48:42";128;noraw;1;meshliuma460
10275;WeatherStation;49387063D9374225;134;79;HUM;91.8;"2018-02-22 03:52:42";128;noraw;1;meshliuma460
10311;WeatherStation;49387063D9374225;134;84;HUM;92.0;"2018-02-22 03:56:42";128;noraw;1;meshliuma460
10346;WeatherStation;49387063D9374225;134;88;HUM;92.4;"2018-02-22 04:00:42";128;noraw;1;meshliuma460
10394;WeatherStation;49387063D9374225;134;92;HUM;92.8;"2018-02-22 04:04:42";128;noraw;1;meshliuma460
10421;WeatherStation;49387063D9374225;134;97;HUM;93.1;"2018-02-22 04:08:42";128;noraw;1;meshliuma460
10470;WeatherStation;49387063D9374225;134;102;HUM;93.0;"2018-02-22 04:12:42";128;noraw;1;meshliuma460
10521;WeatherStation;49387063D9374225;134;108;HUM;92.6;"2018-02-22 04:16:42";128;noraw;1;meshliuma460
10552;WeatherStation;49387063D9374225;134;112;HUM;93.1;"2018-02-22 04:20:42";128;noraw;1;meshliuma460
10590;WeatherStation;49387063D9374225;134;116;HUM;93.6;"2018-02-22 04:24:42";128;noraw;1;meshliuma460
10635;WeatherStation;49387063D9374225;134;120;HUM;93.9;"2018-02-22 04:28:42";128;noraw;1;meshliuma460
10667;WeatherStation;49387063D9374225;134;126;HUM;93.8;"2018-02-22 04:32:42";128;noraw;1;meshliuma460
10716;WeatherStation;49387063D9374225;134;131;HUM;94.3;"2018-02-22 04:36:42";128;noraw;1;meshliuma460
10757;WeatherStation;49387063D9374225;134;135;HUM;94.6;"2018-02-22 04:40:42";128;noraw;1;meshliuma460
10787;WeatherStation;49387063D9374225;134;140;HUM;95.2;"2018-02-22 04:44:42";128;noraw;1;meshliuma460
10833;WeatherStation;49387063D9374225;134;145;HUM;94.9;"2018-02-22 04:48:42";128;noraw;1;meshliuma460
10875;WeatherStation;49387063D9374225;134;151;HUM;94.7;"2018-02-22 04:52:42";128;noraw;1;meshliuma460
10912;WeatherStation;49387063D9374225;134;155;HUM;94.8;"2018-02-22 04:56:42";128;noraw;1;meshliuma460
10960;WeatherStation;49387063D9374225;134;161;HUM;95.0;"2018-02-22 05:00:42";128;noraw;1;meshliuma460
11005;WeatherStation;49387063D9374225;134;165;HUM;95.6;"2018-02-22 05:04:42";128;noraw;1;meshliuma460
11035;WeatherStation;49387063D9374225;134;170;HUM;95.6;"2018-02-22 05:08:42";128;noraw;1;meshliuma460
11079;WeatherStation;49387063D9374225;134;174;HUM;95.5;"2018-02-22 05:12:42";128;noraw;1;meshliuma460
11130;WeatherStation;49387063D9374225;134;180;HUM;95.7;"2018-02-22 05:16:42";128;noraw;1;meshliuma460
11157;WeatherStation;49387063D9374225;134;185;HUM;96.1;"2018-02-22 05:20:42";128;noraw;1;meshliuma460
11203;WeatherStation;49387063D9374225;134;190;HUM;96.4;"2018-02-22 05:24:42";128;noraw;1;meshliuma460
11243;WeatherStation;49387063D9374225;134;195;HUM;96.5;"2018-02-22 05:28:42";128;noraw;1;meshliuma460
11279;WeatherStation;49387063D9374225;134;200;HUM;96.9;"2018-02-22 05:32:42";128;noraw;1;meshliuma460
11328;WeatherStation;49387063D9374225;134;205;HUM;96.7;"2018-02-22 05:36:42";128;noraw;1;meshliuma460
11366;WeatherStation;49387063D9374225;134;209;HUM;96.9;"2018-02-22 05:40:43";128;noraw;1;meshliuma460
11399;WeatherStation;49387063D9374225;134;214;HUM;96.9;"2018-02-22 05:44:43";128;noraw;1;meshliuma460
11446;WeatherStation;49387063D9374225;134;218;HUM;96.9;"2018-02-22 05:48:43";128;noraw;1;meshliuma460
11481;WeatherStation;49387063D9374225;134;222;HUM;97.4;"2018-02-22 05:52:43";128;noraw;1;meshliuma460
11518;WeatherStation;49387063D9374225;134;226;HUM;97.3;"2018-02-22 05:56:43";128;noraw;1;meshliuma460
11558;WeatherStation;49387063D9374225;134;231;HUM;97.3;"2018-02-22 06:00:43";128;noraw;1;meshliuma460
11602;WeatherStation;49387063D9374225;134;236;HUM;97.3;"2018-02-22 06:04:43";128;noraw;1;meshliuma460
11639;WeatherStation;49387063D9374225;134;240;HUM;96.9;"2018-02-22 06:08:42";128;noraw;1;meshliuma460
11676;WeatherStation;49387063D9374225;134;245;HUM;96.8;"2018-02-22 06:12:42";128;noraw;1;meshliuma460
11725;WeatherStation;49387063D9374225;134;250;HUM;96.8;"2018-02-22 06:16:42";128;noraw;1;meshliuma460
11753;WeatherStation;49387063D9374225;134;254;HUM;97.2;"2018-02-22 06:20:42";128;noraw;1;meshliuma460
11796;WeatherStation;49387063D9374225;134;3;HUM;97.4;"2018-02-22 06:24:42";128;noraw;1;meshliuma460
11845;WeatherStation;49387063D9374225;134;8;HUM;97.0;"2018-02-22 06:28:42";128;noraw;1;meshliuma460
11873;WeatherStation;49387063D9374225;134;12;HUM;96.4;"2018-02-22 06:32:42";128;noraw;1;meshliuma460
11917;WeatherStation;49387063D9374225;134;16;HUM;96.2;"2018-02-22 06:36:42";128;noraw;1;meshliuma460
11957;WeatherStation;49387063D9374225;134;21;HUM;96.7;"2018-02-22 06:40:42";128;noraw;1;meshliuma460
11988;WeatherStation;49387063D9374225;134;25;HUM;96.8;"2018-02-22 06:44:42";128;noraw;1;meshliuma460
12035;WeatherStation;49387063D9374225;134;29;HUM;97.0;"2018-02-22 06:48:42";128;noraw;1;meshliuma460
12073;WeatherStation;49387063D9374225;134;33;HUM;97.0;"2018-02-22 06:52:43";128;noraw;1;meshliuma460
12110;WeatherStation;49387063D9374225;134;37;HUM;97.6;"2018-02-22 06:56:43";128;noraw;1;meshliuma460
12157;WeatherStation;49387063D9374225;134;41;HUM;97.6;"2018-02-22 07:00:43";128;noraw;1;meshliuma460
12192;WeatherStation;49387063D9374225;134;46;HUM;97.2;"2018-02-22 07:04:43";128;noraw;1;meshliuma460
12229;WeatherStation;49387063D9374225;134;50;HUM;96.8;"2018-02-22 07:08:43";128;noraw;1;meshliuma460
12273;WeatherStation;49387063D9374225;134;54;HUM;96.6;"2018-02-22 07:12:43";128;noraw;1;meshliuma460
12324;WeatherStation;49387063D9374225;134;60;HUM;96.5;"2018-02-22 07:16:43";128;noraw;1;meshliuma460
12356;WeatherStation;49387063D9374225;134;66;HUM;96.0;"2018-02-22 07:20:43";128;noraw;1;meshliuma460
12400;WeatherStation;49387063D9374225;134;70;HUM;96.0;"2018-02-22 07:24:43";128;noraw;1;meshliuma460
12442;WeatherStation;49387063D9374225;134;76;HUM;95.6;"2018-02-22 07:28:43";128;noraw;1;meshliuma460
12476;WeatherStation;49387063D9374225;134;80;HUM;95.1;"2018-02-22 07:32:43";128;noraw;1;meshliuma460
12529;WeatherStation;49387063D9374225;134;87;HUM;95.0;"2018-02-22 07:36:43";128;noraw;1;meshliuma460
