id;id_wasp;id_secret;frame_type;frame_number;sensor;value;timestamp;sync;raw;parser_type;MeshliumID
3962;WeatherStation;49387063D9374225;134;7;ANE;8.80;"2018-02-21 17:40:48";128;noraw;1;meshliuma460
3971;WeatherStation;49387063D9374225;134;8;ANE;10.40;"2018-02-21 17:41:41";128;noraw;1;meshliuma460
3994;WeatherStation;49387063D9374225;134;9;ANE;9.60;"2018-02-21 17:42:41";128;noraw;1;meshliuma460
4000;WeatherStation;49387063D9374225;134;10;ANE;6.40;"2018-02-21 17:43:41";128;noraw;1;meshliuma460
4013;WeatherStation;49387063D9374225;134;14;ANE;16.00;"2018-02-21 17:44:48";128;noraw;1;meshliuma460
4016;WeatherStation;49387063D9374225;134;15;ANE;11.20;"2018-02-21 17:45:41";128;noraw;1;meshliuma460
4025;WeatherStation;49387063D9374225;134;16;ANE;4.00;"2018-02-21 17:46:41";128;noraw;1;meshliuma460
4031;WeatherStation;49387063D9374225;134;17;ANE;13.60;"2018-02-21 17:47:41";128;noraw;1;meshliuma460
4054;WeatherStation;49387063D9374225;134;21;ANE;12.80;"2018-02-21 17:48:56";128;noraw;1;meshliuma460
4064;WeatherStation;49387063D9374225;134;22;ANE;16.00;"2018-02-21 17:49:41";128;noraw;1;meshliuma460
4070;WeatherStation;49387063D9374225;134;23;ANE;9.60;"2018-02-21 17:50:41";128;noraw;1;meshliuma460
4079;WeatherStation;49387063D9374225;134;24;ANE;4.00;"2018-02-21 17:51:41";128;noraw;1;meshliuma460
4092;WeatherStation;49387063D9374225;134;28;ANE;11.20;"2018-02-21 17:52:48";128;noraw;1;meshliuma460
4098;WeatherStation;49387063D9374225;134;29;ANE;9.60;"2018-02-21 17:53:41";128;noraw;1;meshliuma460
4115;WeatherStation;49387063D9374225;134;30;ANE;7.20;"2018-02-21 17:55:41";128;noraw;1;meshliuma460
4132;WeatherStation;49387063D9374225;134;34;ANE;14.40;"2018-02-21 17:56:48";128;noraw;1;meshliuma460
4138;WeatherStation;49387063D9374225;134;35;ANE;8.00;"2018-02-21 17:57:41";128;noraw;1;meshliuma460
4148;WeatherStation;49387063D9374225;134;36;ANE;14.40;"2018-02-21 17:59:41";128;noraw;1;meshliuma460
4175;WeatherStation;49387063D9374225;134;40;ANE;12.80;"2018-02-21 18:00:48";128;noraw;1;meshliuma460
4184;WeatherStation;49387063D9374225;134;41;ANE;9.60;"2018-02-21 18:01:41";128;noraw;1;meshliuma460
4190;WeatherStation;49387063D9374225;134;42;ANE;10.40;"2018-02-21 18:02:41";128;noraw;1;meshliuma460
4200;WeatherStation;49387063D9374225;134;43;ANE;15.20;"2018-02-21 18:03:41";128;noraw;1;meshliuma460
4215;WeatherStation;49387063D9374225;134;47;ANE;10.40;"2018-02-21 18:04:48";128;noraw;1;meshliuma460
4221;WeatherStation;49387063D9374225;134;48;ANE;8.80;"2018-02-21 18:05:41";128;noraw;1;meshliuma460
4255;WeatherStation;49387063D9374225;134;52;ANE;5.60;"2018-02-21 18:08:48";128;noraw;1;meshliuma460
4261;WeatherStation;49387063D9374225;134;53;ANE;13.60;"2018-02-21 18:09:41";128;noraw;1;meshliuma460
4297;WeatherStation;49387063D9374225;134;57;ANE;4.80;"2018-02-21 18:12:48";128;noraw;1;meshliuma460
4306;WeatherStation;49387063D9374225;134;58;ANE;7.20;"2018-02-21 18:13:41";128;noraw;1;meshliuma460
4309;WeatherStation;49387063D9374225;134;59;ANE;16.00;"2018-02-21 18:14:41";128;noraw;1;meshliuma460
4329;WeatherStation;49387063D9374225;134;63;ANE;8.00;"2018-02-21 18:16:48";128;noraw;1;meshliuma460
4335;WeatherStation;49387063D9374225;134;64;ANE;8.00;"2018-02-21 18:17:41";128;noraw;1;meshliuma460
4369;WeatherStation;49387063D9374225;134;68;ANE;8.00;"2018-02-21 18:20:48";128;noraw;1;meshliuma460
4382;WeatherStation;49387063D9374225;134;69;ANE;4.80;"2018-02-21 18:22:41";128;noraw;1;meshliuma460
4399;WeatherStation;49387063D9374225;134;73;ANE;10.40;"2018-02-21 18:24:48";128;noraw;1;meshliuma460
4412;WeatherStation;49387063D9374225;134;74;ANE;8.80;"2018-02-21 18:25:41";128;noraw;1;meshliuma460
4430;WeatherStation;49387063D9374225;134;75;ANE;4.00;"2018-02-21 18:26:41";128;noraw;1;meshliuma460
4447;WeatherStation;49387063D9374225;134;79;ANE;13.60;"2018-02-21 18:28:48";128;noraw;1;meshliuma460
4453;WeatherStation;49387063D9374225;134;80;ANE;4.80;"2018-02-21 18:29:41";128;noraw;1;meshliuma460
4476;WeatherStation;49387063D9374225;134;81;ANE;7.20;"2018-02-21 18:31:41";128;noraw;1;meshliuma460
4498;WeatherStation;49387063D9374225;134;85;ANE;5.60;"2018-02-21 18:32:48";128;noraw;1;meshliuma460
4509;WeatherStation;49387063D9374225;134;90;ANE;12.80;"2018-02-21 18:35:41";128;noraw;1;meshliuma460
4518;WeatherStation;49387063D9374225;134;92;ANE;10.40;"2018-02-21 18:36:41";128;noraw;1;meshliuma460
4541;WeatherStation;49387063D9374225;134;96;ANE;12.80;"2018-02-21 18:38:15";128;noraw;1;meshliuma460
4547;WeatherStation;49387063D9374225;134;97;ANE;8.80;"2018-02-21 18:38:41";128;noraw;1;meshliuma460
4562;WeatherStation;49387063D9374225;134;98;ANE;11.20;"2018-02-21 18:39:41";128;noraw;1;meshliuma460
4568;WeatherStation;49387063D9374225;134;99;ANE;8.00;"2018-02-21 18:40:41";128;noraw;1;meshliuma460
4584;WeatherStation;49387063D9374225;134;103;ANE;16.80;"2018-02-21 18:41:48";128;noraw;1;meshliuma460
4587;WeatherStation;49387063D9374225;134;104;ANE;7.20;"2018-02-21 18:42:41";128;noraw;1;meshliuma460
4627;WeatherStation;49387063D9374225;134;108;ANE;4.80;"2018-02-21 18:45:48";128;noraw;1;meshliuma460
4633;WeatherStation;49387063D9374225;134;109;ANE;5.60;"2018-02-21 18:46:41";128;noraw;1;meshliuma460
4642;WeatherStation;49387063D9374225;134;110;ANE;6.40;"2018-02-21 18:47:41";128;noraw;1;meshliuma460
4648;WeatherStation;49387063D9374225;134;111;ANE;8.00;"2018-02-21 18:48:41";128;noraw;1;meshliuma460
4671;WeatherStation;49387063D9374225;134;115;ANE;4.80;"2018-02-21 18:49:48";128;noraw;1;meshliuma460
4674;WeatherStation;49387063D9374225;134;116;ANE;7.20;"2018-02-21 18:50:41";128;noraw;1;meshliuma460
4696;WeatherStation;49387063D9374225;134;117;ANE;12.00;"2018-02-21 18:52:41";128;noraw;1;meshliuma460
4709;WeatherStation;49387063D9374225;134;121;ANE;8.80;"2018-02-21 18:53:48";128;noraw;1;meshliuma460
4715;WeatherStation;49387063D9374225;134;122;ANE;12.80;"2018-02-21 18:54:42";128;noraw;1;meshliuma460
4731;WeatherStation;49387063D9374225;134;123;ANE;10.40;"2018-02-21 18:55:41";128;noraw;1;meshliuma460
4737;WeatherStation;49387063D9374225;134;124;ANE;8.80;"2018-02-21 18:56:41";128;noraw;1;meshliuma460
4753;WeatherStation;49387063D9374225;134;128;ANE;6.40;"2018-02-21 18:57:48";128;noraw;1;meshliuma460
4759;WeatherStation;49387063D9374225;134;129;ANE;12.00;"2018-02-21 18:58:41";128;noraw;1;meshliuma460
4774;WeatherStation;49387063D9374225;134;130;ANE;6.40;"2018-02-21 18:59:41";128;noraw;1;meshliuma460
4788;WeatherStation;49387063D9374225;134;134;ANE;8.00;"2018-02-21 19:00:48";128;noraw;1;meshliuma460
4801;WeatherStation;49387063D9374225;134;135;ANE;13.60;"2018-02-21 19:01:42";128;noraw;1;meshliuma460
4810;WeatherStation;49387063D9374225;134;136;ANE;4.00;"2018-02-21 19:02:41";128;noraw;1;meshliuma460
4816;WeatherStation;49387063D9374225;134;137;ANE;8.80;"2018-02-21 19:03:41";128;noraw;1;meshliuma460
4829;WeatherStation;49387063D9374225;134;141;ANE;4.00;"2018-02-21 19:04:48";128;noraw;1;meshliuma460
4844;WeatherStation;49387063D9374225;134;142;ANE;4.00;"2018-02-21 19:05:41";128;noraw;1;meshliuma460
4878;WeatherStation;49387063D9374225;134;146;ANE;5.60;"2018-02-21 19:08:48";128;noraw;1;meshliuma460
4881;WeatherStation;49387063D9374225;134;147;ANE;8.00;"2018-02-21 19:09:41";128;noraw;1;meshliuma460
4887;WeatherStation;49387063D9374225;134;148;ANE;8.80;"2018-02-21 19:10:41";128;noraw;1;meshliuma460
4893;WeatherStation;49387063D9374225;134;149;ANE;8.00;"2018-02-21 19:11:41";128;noraw;1;meshliuma460
4918;WeatherStation;49387063D9374225;134;153;ANE;5.60;"2018-02-21 19:12:48";128;noraw;1;meshliuma460
4934;WeatherStation;49387063D9374225;134;154;ANE;4.80;"2018-02-21 19:13:41";128;noraw;1;meshliuma460
4940;WeatherStation;49387063D9374225;134;155;ANE;8.80;"2018-02-21 19:14:41";128;noraw;1;meshliuma460
4960;WeatherStation;49387063D9374225;134;159;ANE;8.80;"2018-02-21 19:16:48";128;noraw;1;meshliuma460
4967;WeatherStation;49387063D9374225;134;160;ANE;6.40;"2018-02-21 19:18:41";128;noraw;1;meshliuma460
4992;WeatherStation;49387063D9374225;134;161;ANE;13.60;"2018-02-21 19:19:41";128;noraw;1;meshliuma460
5005;WeatherStation;49387063D9374225;134;165;ANE;10.40;"2018-02-21 19:20:48";128;noraw;1;meshliuma460
5011;WeatherStation;49387063D9374225;134;166;ANE;7.20;"2018-02-21 19:21:41";128;noraw;1;meshliuma460
5020;WeatherStation;49387063D9374225;134;167;ANE;8.00;"2018-02-21 19:22:41";128;noraw;1;meshliuma460
5026;WeatherStation;49387063D9374225;134;168;ANE;4.00;"2018-02-21 19:23:41";128;noraw;1;meshliuma460
5039;WeatherStation;49387063D9374225;134;172;ANE;6.40;"2018-02-21 19:24:49";128;noraw;1;meshliuma460
5055;WeatherStation;49387063D9374225;134;173;ANE;5.60;"2018-02-21 19:25:41";128;noraw;1;meshliuma460
5088;WeatherStation;49387063D9374225;134;177;ANE;10.40;"2018-02-21 19:28:48";128;noraw;1;meshliuma460
5112;WeatherStation;49387063D9374225;134;178;ANE;6.40;"2018-02-21 19:31:41";128;noraw;1;meshliuma460
5128;WeatherStation;49387063D9374225;134;182;ANE;9.60;"2018-02-21 19:32:48";128;noraw;1;meshliuma460
5147;WeatherStation;49387063D9374225;134;183;ANE;11.20;"2018-02-21 19:34:41";128;noraw;1;meshliuma460
5164;WeatherStation;49387063D9374225;134;187;ANE;7.20;"2018-02-21 19:36:48";128;noraw;1;meshliuma460
5180;WeatherStation;49387063D9374225;134;188;ANE;4.80;"2018-02-21 19:37:41";128;noraw;1;meshliuma460
5190;WeatherStation;49387063D9374225;134;189;ANE;8.80;"2018-02-21 19:39:41";128;noraw;1;meshliuma460
5212;WeatherStation;49387063D9374225;134;193;ANE;8.00;"2018-02-21 19:40:48";128;noraw;1;meshliuma460
5225;WeatherStation;49387063D9374225;134;194;ANE;7.20;"2018-02-21 19:42:41";128;noraw;1;meshliuma460
5252;WeatherStation;49387063D9374225;134;198;ANE;8.80;"2018-02-21 19:44:48";128;noraw;1;meshliuma460
5255;WeatherStation;49387063D9374225;134;199;ANE;6.40;"2018-02-21 19:45:41";128;noraw;1;meshliuma460
5270;WeatherStation;49387063D9374225;134;200;ANE;5.60;"2018-02-21 19:46:41";128;noraw;1;meshliuma460
5290;WeatherStation;49387063D9374225;134;204;ANE;8.80;"2018-02-21 19:48:48";128;noraw;1;meshliuma460
5306;WeatherStation;49387063D9374225;134;205;ANE;6.40;"2018-02-21 19:49:41";128;noraw;1;meshliuma460
5312;WeatherStation;49387063D9374225;134;206;ANE;8.00;"2018-02-21 19:50:41";128;noraw;1;meshliuma460
5318;WeatherStation;49387063D9374225;134;207;ANE;13.60;"2018-02-21 19:51:42";128;noraw;1;meshliuma460
5343;WeatherStation;49387063D9374225;134;211;ANE;5.60;"2018-02-21 19:52:48";128;noraw;1;meshliuma460
5350;WeatherStation;49387063D9374225;134;212;ANE;8.00;"2018-02-21 19:54:41";128;noraw;1;meshliuma460
5366;WeatherStation;49387063D9374225;134;213;ANE;11.20;"2018-02-21 19:55:41";128;noraw;1;meshliuma460
5382;WeatherStation;49387063D9374225;134;217;ANE;5.60;"2018-02-21 19:56:49";128;noraw;1;meshliuma460
5388;WeatherStation;49387063D9374225;134;218;ANE;4.00;"2018-02-21 19:57:41";128;noraw;1;meshliuma460
5402;WeatherStation;49387063D9374225;134;219;ANE;8.80;"2018-02-21 19:59:42";128;noraw;1;meshliuma460
5421;WeatherStation;49387063D9374225;134;223;ANE;5.60;"2018-02-21 20:00:48";128;noraw;1;meshliuma460
5456;WeatherStation;49387063D9374225;134;227;ANE;8.00;"2018-02-21 20:04:48";128;noraw;1;meshliuma460
5471;WeatherStation;49387063D9374225;134;228;ANE;11.20;"2018-02-21 20:05:41";128;noraw;1;meshliuma460
5505;WeatherStation;49387063D9374225;134;232;ANE;6.40;"2018-02-21 20:08:48";128;noraw;1;meshliuma460
5511;WeatherStation;49387063D9374225;134;233;ANE;4.80;"2018-02-21 20:09:41";128;noraw;1;meshliuma460
5527;WeatherStation;49387063D9374225;134;234;ANE;4.00;"2018-02-21 20:11:41";128;noraw;1;meshliuma460
5543;WeatherStation;49387063D9374225;134;238;ANE;3.20;"2018-02-21 20:12:48";128;noraw;1;meshliuma460
5559;WeatherStation;49387063D9374225;134;239;ANE;6.40;"2018-02-21 20:13:41";128;noraw;1;meshliuma460
5565;WeatherStation;49387063D9374225;134;240;ANE;8.80;"2018-02-21 20:14:42";128;noraw;1;meshliuma460
5571;WeatherStation;49387063D9374225;134;241;ANE;6.40;"2018-02-21 20:15:41";128;noraw;1;meshliuma460
5587;WeatherStation;49387063D9374225;134;245;ANE;4.00;"2018-02-21 20:16:48";128;noraw;1;meshliuma460
5606;WeatherStation;49387063D9374225;134;246;ANE;4.80;"2018-02-21 20:18:42";128;noraw;1;meshliuma460
5633;WeatherStation;49387063D9374225;134;250;ANE;10.40;"2018-02-21 20:20:48";128;noraw;1;meshliuma460
5636;WeatherStation;49387063D9374225;134;251;ANE;14.40;"2018-02-21 20:21:41";128;noraw;1;meshliuma460
5645;WeatherStation;49387063D9374225;134;252;ANE;6.40;"2018-02-21 20:22:42";128;noraw;1;meshliuma460
5671;WeatherStation;49387063D9374225;134;0;ANE;8.00;"2018-02-21 20:24:48";128;noraw;1;meshliuma460
5691;WeatherStation;49387063D9374225;134;1;ANE;9.60;"2018-02-21 20:26:41";128;noraw;1;meshliuma460
5711;WeatherStation;49387063D9374225;134;5;ANE;5.60;"2018-02-21 20:28:48";128;noraw;1;meshliuma460
5717;WeatherStation;49387063D9374225;134;6;ANE;6.40;"2018-02-21 20:29:41";128;noraw;1;meshliuma460
5724;WeatherStation;49387063D9374225;134;7;ANE;8.80;"2018-02-21 20:30:42";128;noraw;1;meshliuma460
5759;WeatherStation;49387063D9374225;134;11;ANE;12.80;"2018-02-21 20:32:48";128;noraw;1;meshliuma460
5765;WeatherStation;49387063D9374225;134;12;ANE;5.60;"2018-02-21 20:33:42";128;noraw;1;meshliuma460
5771;WeatherStation;49387063D9374225;134;13;ANE;12.00;"2018-02-21 20:34:42";128;noraw;1;meshliuma460
5791;WeatherStation;49387063D9374225;134;17;ANE;3.20;"2018-02-21 20:36:48";128;noraw;1;meshliuma460
5835;WeatherStation;49387063D9374225;134;21;ANE;5.60;"2018-02-21 20:40:48";128;noraw;1;meshliuma460
5838;WeatherStation;49387063D9374225;134;22;ANE;9.60;"2018-02-21 20:41:42";128;noraw;1;meshliuma460
5847;WeatherStation;49387063D9374225;134;23;ANE;4.00;"2018-02-21 20:42:42";128;noraw;1;meshliuma460
5874;WeatherStation;49387063D9374225;134;27;ANE;9.60;"2018-02-21 20:44:48";128;noraw;1;meshliuma460
5893;WeatherStation;49387063D9374225;134;28;ANE;10.40;"2018-02-21 20:46:42";128;noraw;1;meshliuma460
5913;WeatherStation;49387063D9374225;134;32;ANE;10.40;"2018-02-21 20:48:48";128;noraw;1;meshliuma460
5930;WeatherStation;49387063D9374225;134;33;ANE;8.80;"2018-02-21 20:50:42";128;noraw;1;meshliuma460
5959;WeatherStation;49387063D9374225;134;37;ANE;4.00;"2018-02-21 20:52:48";128;noraw;1;meshliuma460
5965;WeatherStation;49387063D9374225;134;38;ANE;9.60;"2018-02-21 20:53:42";128;noraw;1;meshliuma460
5971;WeatherStation;49387063D9374225;134;39;ANE;10.40;"2018-02-21 20:54:42";128;noraw;1;meshliuma460
6001;WeatherStation;49387063D9374225;134;43;ANE;6.40;"2018-02-21 20:56:48";128;noraw;1;meshliuma460
6011;WeatherStation;49387063D9374225;134;44;ANE;6.40;"2018-02-21 20:58:42";128;noraw;1;meshliuma460
6023;WeatherStation;49387063D9374225;134;45;ANE;7.20;"2018-02-21 20:59:41";128;noraw;1;meshliuma460
6040;WeatherStation;49387063D9374225;134;49;ANE;13.60;"2018-02-21 21:00:48";128;noraw;1;meshliuma460
6047;WeatherStation;49387063D9374225;134;50;ANE;8.80;"2018-02-21 21:01:42";128;noraw;1;meshliuma460
6062;WeatherStation;49387063D9374225;134;51;ANE;7.20;"2018-02-21 21:02:42";128;noraw;1;meshliuma460
6068;WeatherStation;49387063D9374225;134;52;ANE;8.00;"2018-02-21 21:03:41";128;noraw;1;meshliuma460
6081;WeatherStation;49387063D9374225;134;56;ANE;6.40;"2018-02-21 21:04:48";128;noraw;1;meshliuma460
6128;WeatherStation;49387063D9374225;134;60;ANE;12.00;"2018-02-21 21:08:48";128;noraw;1;meshliuma460
6162;WeatherStation;49387063D9374225;134;64;ANE;8.00;"2018-02-21 21:12:48";128;noraw;1;meshliuma460
6168;WeatherStation;49387063D9374225;134;65;ANE;4.80;"2018-02-21 21:13:42";128;noraw;1;meshliuma460
6184;WeatherStation;49387063D9374225;134;66;ANE;17.60;"2018-02-21 21:14:42";128;noraw;1;meshliuma460
6190;WeatherStation;49387063D9374225;134;67;ANE;14.40;"2018-02-21 21:15:41";128;noraw;1;meshliuma460
6206;WeatherStation;49387063D9374225;134;71;ANE;12.80;"2018-02-21 21:16:48";128;noraw;1;meshliuma460
6212;WeatherStation;49387063D9374225;134;72;ANE;10.40;"2018-02-21 21:17:42";128;noraw;1;meshliuma460
6227;WeatherStation;49387063D9374225;134;73;ANE;17.60;"2018-02-21 21:18:42";128;noraw;1;meshliuma460
6233;WeatherStation;49387063D9374225;134;74;ANE;10.40;"2018-02-21 21:19:41";128;noraw;1;meshliuma460
6256;WeatherStation;49387063D9374225;134;78;ANE;11.20;"2018-02-21 21:20:49";128;noraw;1;meshliuma460
6266;WeatherStation;49387063D9374225;134;79;ANE;8.00;"2018-02-21 21:22:42";128;noraw;1;meshliuma460
6283;WeatherStation;49387063D9374225;134;83;ANE;12.00;"2018-02-21 21:24:48";128;noraw;1;meshliuma460
6312;WeatherStation;49387063D9374225;134;84;ANE;9.60;"2018-02-21 21:26:42";128;noraw;1;meshliuma460
6332;WeatherStation;49387063D9374225;134;88;ANE;10.40;"2018-02-21 21:28:48";128;noraw;1;meshliuma460
6352;WeatherStation;49387063D9374225;134;89;ANE;4.80;"2018-02-21 21:31:41";128;noraw;1;meshliuma460
6378;WeatherStation;49387063D9374225;134;93;ANE;5.60;"2018-02-21 21:32:49";128;noraw;1;meshliuma460
6388;WeatherStation;49387063D9374225;134;94;ANE;6.40;"2018-02-21 21:34:42";128;noraw;1;meshliuma460
6394;WeatherStation;49387063D9374225;134;95;ANE;11.20;"2018-02-21 21:35:41";128;noraw;1;meshliuma460
6410;WeatherStation;49387063D9374225;134;99;ANE;12.00;"2018-02-21 21:36:48";128;noraw;1;meshliuma460
6425;WeatherStation;49387063D9374225;134;100;ANE;7.20;"2018-02-21 21:37:42";128;noraw;1;meshliuma460
6441;WeatherStation;49387063D9374225;134;101;ANE;13.60;"2018-02-21 21:38:41";128;noraw;1;meshliuma460
