id;id_wasp;id_secret;frame_type;frame_number;sensor;value;timestamp;sync;raw;parser_type;MeshliumID
3729;WeatherStation;49387063D9374225;134;226;TC;9.88;"2018-02-21 17:16:41";128;noraw;1;meshliuma460
3763;WeatherStation;49387063D9374225;134;231;TC;9.75;"2018-02-21 17:20:41";128;noraw;1;meshliuma460
3806;WeatherStation;49387063D9374225;134;236;TC;9.66;"2018-02-21 17:24:41";128;noraw;1;meshliuma460
3836;WeatherStation;49387063D9374225;134;241;TC;9.52;"2018-02-21 17:28:41";128;noraw;1;meshliuma460
3883;WeatherStation;49387063D9374225;134;248;TC;9.39;"2018-02-21 17:32:41";128;noraw;1;meshliuma460
3924;WeatherStation;49387063D9374225;134;253;TC;9.23;"2018-02-21 17:36:41";128;noraw;1;meshliuma460
3955;WeatherStation;49387063D9374225;134;4;TC;9.15;"2018-02-21 17:40:41";128;noraw;1;meshliuma460
4003;WeatherStation;49387063D9374225;134;11;TC;9.06;"2018-02-21 17:44:41";128;noraw;1;meshliuma460
4047;WeatherStation;49387063D9374225;134;18;TC;8.91;"2018-02-21 17:48:41";128;noraw;1;meshliuma460
4085;WeatherStation;49387063D9374225;134;25;TC;8.82;"2018-02-21 17:52:41";128;noraw;1;meshliuma460
4125;WeatherStation;49387063D9374225;134;31;TC;8.68;"2018-02-21 17:56:41";128;noraw;1;meshliuma460
4167;WeatherStation;49387063D9374225;134;37;TC;8.55;"2018-02-21 18:00:41";128;noraw;1;meshliuma460
4208;WeatherStation;49387063D9374225;134;44;TC;8.48;"2018-02-21 18:04:41";128;noraw;1;meshliuma460
4248;WeatherStation;49387063D9374225;134;49;TC;8.44;"2018-02-21 18:08:41";128;noraw;1;meshliuma460
4283;WeatherStation;49387063D9374225;134;54;TC;8.40;"2018-02-21 18:12:41";128;noraw;1;meshliuma460
4322;WeatherStation;49387063D9374225;134;60;TC;8.32;"2018-02-21 18:16:41";128;noraw;1;meshliuma460
4362;WeatherStation;49387063D9374225;134;65;TC;8.24;"2018-02-21 18:20:41";128;noraw;1;meshliuma460
4392;WeatherStation;49387063D9374225;134;70;TC;8.19;"2018-02-21 18:24:42";128;noraw;1;meshliuma460
4440;WeatherStation;49387063D9374225;134;76;TC;8.11;"2018-02-21 18:28:41";128;noraw;1;meshliuma460
4491;WeatherStation;49387063D9374225;134;82;TC;8.05;"2018-02-21 18:32:41";128;noraw;1;meshliuma460
4534;WeatherStation;49387063D9374225;134;93;TC;7.96;"2018-02-21 18:38:08";128;noraw;1;meshliuma460
4571;WeatherStation;49387063D9374225;134;100;TC;7.89;"2018-02-21 18:41:41";128;noraw;1;meshliuma460
4618;WeatherStation;49387063D9374225;134;105;TC;7.79;"2018-02-21 18:45:41";128;noraw;1;meshliuma460
4664;WeatherStation;49387063D9374225;134;112;TC;7.78;"2018-02-21 18:49:41";128;noraw;1;meshliuma460
4702;WeatherStation;49387063D9374225;134;118;TC;7.74;"2018-02-21 18:53:41";128;noraw;1;meshliuma460
4746;WeatherStation;49387063D9374225;134;125;TC;7.71;"2018-02-21 18:57:41";128;noraw;1;meshliuma460
4777;WeatherStation;49387063D9374225;134;131;TC;7.65;"2018-02-21 19:00:41";128;noraw;1;meshliuma460
4822;WeatherStation;49387063D9374225;134;138;TC;7.63;"2018-02-21 19:04:41";128;noraw;1;meshliuma460
4871;WeatherStation;49387063D9374225;134;143;TC;7.60;"2018-02-21 19:08:41";128;noraw;1;meshliuma460
4911;WeatherStation;49387063D9374225;134;150;TC;7.61;"2018-02-21 19:12:41";128;noraw;1;meshliuma460
4950;WeatherStation;49387063D9374225;134;156;TC;7.59;"2018-02-21 19:16:41";128;noraw;1;meshliuma460
4998;WeatherStation;49387063D9374225;134;162;TC;7.56;"2018-02-21 19:20:42";128;noraw;1;meshliuma460
5032;WeatherStation;49387063D9374225;134;169;TC;7.53;"2018-02-21 19:24:41";128;noraw;1;meshliuma460
5081;WeatherStation;49387063D9374225;134;174;TC;7.53;"2018-02-21 19:28:42";128;noraw;1;meshliuma460
5121;WeatherStation;49387063D9374225;134;179;TC;7.57;"2018-02-21 19:32:42";128;noraw;1;meshliuma460
5154;WeatherStation;49387063D9374225;134;184;TC;7.59;"2018-02-21 19:36:42";128;noraw;1;meshliuma460
5205;WeatherStation;49387063D9374225;134;190;TC;7.56;"2018-02-21 19:40:42";128;noraw;1;meshliuma460
5245;WeatherStation;49387063D9374225;134;195;TC;7.54;"2018-02-21 19:44:42";128;noraw;1;meshliuma460
5283;WeatherStation;49387063D9374225;134;201;TC;7.52;"2018-02-21 19:48:42";128;noraw;1;meshliuma460
5334;WeatherStation;49387063D9374225;134;208;TC;7.50;"2018-02-21 19:52:41";128;noraw;1;meshliuma460
5372;WeatherStation;49387063D9374225;134;214;TC;7.49;"2018-02-21 19:56:41";128;noraw;1;meshliuma460
5413;WeatherStation;49387063D9374225;134;220;TC;7.47;"2018-02-21 20:00:41";128;noraw;1;meshliuma460
5449;WeatherStation;49387063D9374225;134;224;TC;7.44;"2018-02-21 20:04:41";128;noraw;1;meshliuma460
5498;WeatherStation;49387063D9374225;134;229;TC;7.42;"2018-02-21 20:08:41";128;noraw;1;meshliuma460
5536;WeatherStation;49387063D9374225;134;235;TC;7.44;"2018-02-21 20:12:41";128;noraw;1;meshliuma460
5577;WeatherStation;49387063D9374225;134;242;TC;7.43;"2018-02-21 20:16:41";128;noraw;1;meshliuma460
5623;WeatherStation;49387063D9374225;134;247;TC;7.39;"2018-02-21 20:20:41";128;noraw;1;meshliuma460
5664;WeatherStation;49387063D9374225;134;253;TC;7.36;"2018-02-21 20:24:41";128;noraw;1;meshliuma460
5704;WeatherStation;49387063D9374225;134;2;TC;7.31;"2018-02-21 20:28:41";128;noraw;1;meshliuma460
5752;WeatherStation;49387063D9374225;134;8;TC;7.29;"2018-02-21 20:32:41";128;noraw;1;meshliuma460
5781;WeatherStation;49387063D9374225;134;14;TC;7.18;"2018-02-21 20:36:41";128;noraw;1;meshliuma460
5825;WeatherStation;49387063D9374225;134;18;TC;7.10;"2018-02-21 20:40:41";128;noraw;1;meshliuma460
5867;WeatherStation;49387063D9374225;134;24;TC;7.07;"2018-02-21 20:44:41";128;noraw;1;meshliuma460
5906;WeatherStation;49387063D9374225;134;29;TC;7.07;"2018-02-21 20:48:41";128;noraw;1;meshliuma460
5952;WeatherStation;49387063D9374225;134;34;TC;7.10;"2018-02-21 20:52:41";128;noraw;1;meshliuma460
5991;WeatherStation;49387063D9374225;134;40;TC;7.12;"2018-02-21 20:56:41";128;noraw;1;meshliuma460
6029;WeatherStation;49387063D9374225;134;46;TC;7.15;"2018-02-21 21:00:41";128;noraw;1;meshliuma460
6074;WeatherStation;49387063D9374225;134;53;TC;7.18;"2018-02-21 21:04:41";128;noraw;1;meshliuma460
6121;WeatherStation;49387063D9374225;134;57;TC;7.17;"2018-02-21 21:08:41";128;noraw;1;meshliuma460
6155;WeatherStation;49387063D9374225;134;61;TC;7.09;"2018-02-21 21:12:41";128;noraw;1;meshliuma460
6196;WeatherStation;49387063D9374225;134;68;TC;6.97;"2018-02-21 21:16:41";128;noraw;1;meshliuma460
6246;WeatherStation;49387063D9374225;134;75;TC;6.79;"2018-02-21 21:20:41";128;noraw;1;meshliuma460
6276;WeatherStation;49387063D9374225;134;80;TC;6.64;"2018-02-21 21:24:41";128;noraw;1;meshliuma460
6325;WeatherStation;49387063D9374225;134;85;TC;6.61;"2018-02-21 21:28:41";128;noraw;1;meshliuma460
6371;WeatherStation;49387063D9374225;134;90;TC;6.46;"2018-02-21 21:32:41";128;noraw;1;meshliuma460
6400;WeatherStation;49387063D9374225;134;96;TC;6.30;"2018-02-21 21:36:41";128;noraw;1;meshliuma460
6450;WeatherStation;49387063D9374225;134;103;TC;6.24;"2018-02-21 21:40:41";128;noraw;1;meshliuma460
6499;WeatherStation;49387063D9374225;134;108;TC;6.29;"2018-02-21 21:44:42";128;noraw;1;meshliuma460
6533;WeatherStation;49387063D9374225;134;115;TC;6.32;"2018-02-21 21:48:41";128;noraw;1;meshliuma460
6577;WeatherStation;49387063D9374225;134;121;TC;6.33;"2018-02-21 21:52:42";128;noraw;1;meshliuma460
6619;WeatherStation;49387063D9374225;134;127;TC;6.33;"2018-02-21 21:56:42";128;noraw;1;meshliuma460
6659;WeatherStation;49387063D9374225;134;133;TC;6.34;"2018-02-21 22:00:42";128;noraw;1;meshliuma460
6697;WeatherStation;49387063D9374225;134;138;TC;6.35;"2018-02-21 22:04:42";128;noraw;1;meshliuma460
6746;WeatherStation;49387063D9374225;134;143;TC;6.33;"2018-02-21 22:08:42";128;noraw;1;meshliuma460
6782;WeatherStation;49387063D9374225;134;148;TC;6.30;"2018-02-21 22:12:42";128;noraw;1;meshliuma460
6820;WeatherStation;49387063D9374225;134;152;TC;6.25;"2018-02-21 22:16:42";128;noraw;1;meshliuma460
6870;WeatherStation;49387063D9374225;134;159;TC;6.20;"2018-02-21 22:20:42";128;noraw;1;meshliuma460
6908;WeatherStation;49387063D9374225;134;165;TC;6.16;"2018-02-21 22:24:42";128;noraw;1;meshliuma460
6952;WeatherStation;49387063D9374225;134;172;TC;6.14;"2018-02-21 22:28:42";128;noraw;1;meshliuma460
6998;WeatherStation;49387063D9374225;134;177;TC;6.07;"2018-02-21 22:32:42";128;noraw;1;meshliuma460
7026;WeatherStation;49387063D9374225;134;181;TC;6.02;"2018-02-21 22:36:42";128;noraw;1;meshliuma460
7072;WeatherStation;49387063D9374225;134;186;TC;5.99;"2018-02-21 22:40:42";128;noraw;1;meshliuma460
7118;WeatherStation;49387063D9374225;134;191;TC;5.94;"2018-02-21 22:44:42";128;noraw;1;meshliuma460
7148;WeatherStation;49387063D9374225;134;196;TC;5.88;"2018-02-21 22:48:42";128;noraw;1;meshliuma460
7194;WeatherStation;49387063D9374225;134;201;TC;5.85;"2018-02-21 22:52:42";128;noraw;1;meshliuma460
7236;WeatherStation;49387063D9374225;134;207;TC;5.88;"2018-02-21 22:56:42";128;noraw;1;meshliuma460
7272;WeatherStation;49387063D9374225;134;212;TC;5.89;"2018-02-21 23:00:42";128;noraw;1;meshliuma460
7323;WeatherStation;49387063D9374225;134;219;TC;5.85;"2018-02-21 23:04:42";128;noraw;1;meshliuma460
7363;WeatherStation;49387063D9374225;134;224;TC;5.80;"2018-02-21 23:08:42";128;noraw;1;meshliuma460
7404;WeatherStation;49387063D9374225;134;230;TC;5.77;"2018-02-21 23:12:42";128;noraw;1;meshliuma460
7450;WeatherStation;49387063D9374225;134;235;TC;5.76;"2018-02-21 23:16:42";128;noraw;1;meshliuma460
7487;WeatherStation;49387063D9374225;134;240;TC;5.68;"2018-02-21 23:20:42";128;noraw;1;meshliuma460
7521;WeatherStation;49387063D9374225;134;244;TC;5.56;"2018-02-21 23:24:42";128;noraw;1;meshliuma460
7572;WeatherStation;49387063D9374225;134;250;TC;5.50;"2018-02-21 23:28:42";128;noraw;1;meshliuma460
7612;WeatherStation;49387063D9374225;134;255;TC;5.47;"2018-02-21 23:32:42";128;noraw;1;meshliuma460
7648;WeatherStation;49387063D9374225;134;4;TC;5.46;"2018-02-21 23:36:42";128;noraw;1;meshliuma460
7685;WeatherStation;49387063D9374225;134;9;TC;5.48;"2018-02-21 23:40:42";128;noraw;1;meshliuma460
7735;WeatherStation;49387063D9374225;134;16;TC;5.46;"2018-02-21 23:44:42";128;noraw;1;meshliuma460
7776;WeatherStation;49387063D9374225;134;22;TC;5.43;"2018-02-21 23:48:42";128;noraw;1;meshliuma460
7820;WeatherStation;49387063D9374225;134;29;TC;5.40;"2018-02-21 23:52:42";128;noraw;1;meshliuma460
7868;WeatherStation;49387063D9374225;134;35;TC;5.40;"2018-02-21 23:56:42";128;noraw;1;meshliuma460
7902;WeatherStation;49387063D9374225;134;39;TC;5.44;"2018-02-22 00:00:42";128;noraw;1;meshliuma460
7944;WeatherStation;49387063D9374225;134;44;TC;5.48;"2018-02-22 00:04:42";128;noraw;1;meshliuma460
7988;WeatherStation;49387063D9374225;134;48;TC;5.50;"2018-02-22 00:08:42";128;noraw;1;meshliuma460
8027;WeatherStation;49387063D9374225;134;53;TC;5.52;"2018-02-22 00:12:42";128;noraw;1;meshliuma460
8066;WeatherStation;49387063D9374225;134;59;TC;5.54;"2018-02-22 00:16:42";128;noraw;1;meshliuma460
8112;WeatherStation;49387063D9374225;134;64;TC;5.53;"2018-02-22 00:20:42";128;noraw;1;meshliuma460
8153;WeatherStation;49387063D9374225;134;70;TC;5.55;"2018-02-22 00:24:42";128;noraw;1;meshliuma460
8190;WeatherStation;49387063D9374225;134;75;TC;5.55;"2018-02-22 00:28:42";128;noraw;1;meshliuma460
8239;WeatherStation;49387063D9374225;134;80;TC;5.54;"2018-02-22 00:32:42";128;noraw;1;meshliuma460
8264;WeatherStation;49387063D9374225;134;84;TC;5.54;"2018-02-22 00:36:42";128;noraw;1;meshliuma460
8308;WeatherStation;49387063D9374225;134;88;TC;5.52;"2018-02-22 00:40:42";128;noraw;1;meshliuma460
8355;WeatherStation;49387063D9374225;134;92;TC;5.51;"2018-02-22 00:44:42";128;noraw;1;meshliuma460
8384;WeatherStation;49387063D9374225;134;98;TC;5.48;"2018-02-22 00:48:42";128;noraw;1;meshliuma460
8435;WeatherStation;49387063D9374225;134;104;TC;5.42;"2018-02-22 00:52:42";128;noraw;1;meshliuma460
8484;WeatherStation;49387063D9374225;134;109;TC;5.42;"2018-02-22 00:56:42";128;noraw;1;meshliuma460
8508;WeatherStation;49387063D9374225;134;114;TC;5.40;"2018-02-22 01:00:42";128;noraw;1;meshliuma460
8560;WeatherStation;49387063D9374225;134;120;TC;5.37;"2018-02-22 01:04:42";128;noraw;1;meshliuma460
8597;WeatherStation;49387063D9374225;134;125;TC;5.35;"2018-02-22 01:08:42";128;noraw;1;meshliuma460
8634;WeatherStation;49387063D9374225;134;129;TC;5.37;"2018-02-22 01:12:42";128;noraw;1;meshliuma460
8683;WeatherStation;49387063D9374225;134;134;TC;5.32;"2018-02-22 01:16:42";128;noraw;1;meshliuma460
8717;WeatherStation;49387063D9374225;134;139;TC;5.33;"2018-02-22 01:20:42";128;noraw;1;meshliuma460
8758;WeatherStation;49387063D9374225;134;145;TC;5.30;"2018-02-22 01:24:42";128;noraw;1;meshliuma460
8809;WeatherStation;49387063D9374225;134;151;TC;5.26;"2018-02-22 01:28:42";128;noraw;1;meshliuma460
8846;WeatherStation;49387063D9374225;134;156;TC;5.23;"2018-02-22 01:32:42";128;noraw;1;meshliuma460
8883;WeatherStation;49387063D9374225;134;160;TC;5.23;"2018-02-22 01:36:42";128;noraw;1;meshliuma460
8924;WeatherStation;49387063D9374225;134;164;TC;5.24;"2018-02-22 01:40:42";128;noraw;1;meshliuma460
8961;WeatherStation;49387063D9374225;134;169;TC;5.22;"2018-02-22 01:44:42";128;noraw;1;meshliuma460
9005;WeatherStation;49387063D9374225;134;175;TC;5.20;"2018-02-22 01:48:42";128;noraw;1;meshliuma460
9046;WeatherStation;49387063D9374225;134;182;TC;5.16;"2018-02-22 01:52:42";128;noraw;1;meshliuma460
9092;WeatherStation;49387063D9374225;134;187;TC;5.13;"2018-02-22 01:56:42";128;noraw;1;meshliuma460
9130;WeatherStation;49387063D9374225;134;193;TC;5.12;"2018-02-22 02:00:42";128;noraw;1;meshliuma460
9171;WeatherStation;49387063D9374225;134;198;TC;5.09;"2018-02-22 02:04:42";128;noraw;1;meshliuma460
9212;WeatherStation;49387063D9374225;134;202;TC;5.11;"2018-02-22 02:08:42";128;noraw;1;meshliuma460
9256;WeatherStation;49387063D9374225;134;208;TC;5.09;"2018-02-22 02:12:42";128;noraw;1;meshliuma460
9298;WeatherStation;49387063D9374225;134;214;TC;5.04;"2018-02-22 02:16:42";128;noraw;1;meshliuma460
9332;WeatherStation;49387063D9374225;134;218;TC;5.04;"2018-02-22 02:20:42";128;noraw;1;meshliuma460
9373;WeatherStation;49387063D9374225;134;225;TC;5.06;"2018-02-22 02:24:42";128;noraw;1;meshliuma460
9422;WeatherStation;49387063D9374225;134;230;TC;5.02;"2018-02-22 02:28:42";128;noraw;1;meshliuma460
9453;WeatherStation;49387063D9374225;134;237;TC;5.03;"2018-02-22 02:32:42";128;noraw;1;meshliuma460
9500;WeatherStation;49387063D9374225;134;241;TC;5.08;"2018-02-22 02:36:42";128;noraw;1;meshliuma460
9546;WeatherStation;49387063D9374225;134;246;TC;5.06;"2018-02-22 02:40:42";128;noraw;1;meshliuma460
9573;WeatherStation;49387063D9374225;134;251;TC;5.04;"2018-02-22 02:44:42";128;noraw;1;meshliuma460
9622;WeatherStation;49387063D9374225;134;0;TC;5.03;"2018-02-22 02:48:42";128;noraw;1;meshliuma460
9671;WeatherStation;49387063D9374225;134;5;TC;5.06;"2018-02-22 02:52:42";128;noraw;1;meshliuma460
9704;WeatherStation;49387063D9374225;134;11;TC;5.06;"2018-02-22 02:56:42";128;noraw;1;meshliuma460
9748;WeatherStation;49387063D9374225;134;17;TC;5.03;"2018-02-22 03:00:42";128;noraw;1;meshliuma460
9793;WeatherStation;49387063D9374225;134;21;TC;5.02;"2018-02-22 03:04:42";128;noraw;1;meshliuma460
9821;WeatherStation;49387063D9374225;134;25;TC;5.03;"2018-02-22 03:08:42";128;noraw;1;meshliuma460
9868;WeatherStation;49387063D9374225;134;29;TC;5.06;"2018-02-22 03:12:42";128;noraw;1;meshliuma460
9914;WeatherStation;49387063D9374225;134;34;TC;4.99;"2018-02-22 03:16:42";128;noraw;1;meshliuma460
9941;WeatherStation;49387063D9374225;134;39;TC;4.95;"2018-02-22 03:20:42";128;noraw;1;meshliuma460
9990;WeatherStation;49387063D9374225;134;44;TC;4.89;"2018-02-22 03:24:42";128;noraw;1;meshliuma460
10029;WeatherStation;49387063D9374225;134;50;TC;4.86;"2018-02-22 03:28:42";128;noraw;1;meshliuma460
10068;WeatherStation;49387063D9374225;134;55;TC;4.85;"2018-02-22 03:32:42";128;noraw;1;meshliuma460
10103;WeatherStation;49387063D9374225;134;59;TC;4.89;"2018-02-22 03:36:42";128;noraw;1;meshliuma460
10149;WeatherStation;49387063D9374225;134;64;TC;4.82;"2018-02-22 03:40:42";128;noraw;1;meshliuma460
10188;WeatherStation;49387063D9374225;134;69;TC;4.75;"2018-02-22 03:44:42";128;noraw;1;meshliuma460
10225;WeatherStation;49387063D9374225;134;74;TC;4.72;"2018-02-22 03:48:42";128;noraw;1;meshliuma460
10274;WeatherStation;49387063D9374225;134;79;TC;4.69;"2018-02-22 03:52:42";128;noraw;1;meshliuma460
10310;WeatherStation;49387063D9374225;134;84;TC;4.64;"2018-02-22 03:56:42";128;noraw;1;meshliuma460
10345;WeatherStation;49387063D9374225;134;88;TC;4.57;"2018-02-22 04:00:42";128;noraw;1;meshliuma460
10393;WeatherStation;49387063D9374225;134;92;TC;4.53;"2018-02-22 04:04:42";128;noraw;1;meshliuma460
10420;WeatherStation;49387063D9374225;134;97;TC;4.49;"2018-02-22 04:08:42";128;noraw;1;meshliuma460
10469;WeatherStation;49387063D9374225;134;102;TC;4.45;"2018-02-22 04:12:42";128;noraw;1;meshliuma460
10520;WeatherStation;49387063D9374225;134;108;TC;4.49;"2018-02-22 04:16:42";128;noraw;1;meshliuma460
10551;WeatherStation;49387063D9374225;134;112;TC;4.41;"2018-02-22 04:20:42";128;noraw;1;meshliuma460
10589;WeatherStation;49387063D9374225;134;116;TC;4.30;"2018-02-22 04:24:42";128;noraw;1;meshliuma460
10634;WeatherStation;49387063D9374225;134;120;TC;4.26;"2018-02-22 04:28:42";128;noraw;1;meshliuma460
10666;WeatherStation;49387063D9374225;134;126;TC;4.25;"2018-02-22 04:32:42";128;noraw;1;meshliuma460
10715;WeatherStation;49387063D9374225;134;131;TC;4.17;"2018-02-22 04:36:42";128;noraw;1;meshliuma460
10756;WeatherStation;49387063D9374225;134;135;TC;4.14;"2018-02-22 04:40:42";128;noraw;1;meshliuma460
10786;WeatherStation;49387063D9374225;134;140;TC;4.06;"2018-02-22 04:44:42";128;noraw;1;meshliuma460
10832;WeatherStation;49387063D9374225;134;145;TC;4.10;"2018-02-22 04:48:42";128;noraw;1;meshliuma460
10874;WeatherStation;49387063D9374225;134;151;TC;4.13;"2018-02-22 04:52:42";128;noraw;1;meshliuma460
10911;WeatherStation;49387063D9374225;134;155;TC;4.13;"2018-02-22 04:56:42";128;noraw;1;meshliuma460
10959;WeatherStation;49387063D9374225;134;161;TC;4.08;"2018-02-22 05:00:42";128;noraw;1;meshliuma460
11004;WeatherStation;49387063D9374225;134;165;TC;3.98;"2018-02-22 05:04:42";128;noraw;1;meshliuma460
11034;WeatherStation;49387063D9374225;134;170;TC;3.98;"2018-02-22 05:08:42";128;noraw;1;meshliuma460
11078;WeatherStation;49387063D9374225;134;174;TC;4.01;"2018-02-22 05:12:42";128;noraw;1;meshliuma460
11129;WeatherStation;49387063D9374225;134;180;TC;3.94;"2018-02-22 05:16:42";128;noraw;1;meshliuma460
11156;WeatherStation;49387063D9374225;134;185;TC;3.86;"2018-02-22 05:20:42";128;noraw;1;meshliuma460
11202;WeatherStation;49387063D9374225;134;190;TC;3.83;"2018-02-22 05:24:42";128;noraw;1;meshliuma460
11242;WeatherStation;49387063D9374225;134;195;TC;3.84;"2018-02-22 05:28:42";128;noraw;1;meshliuma460
11278;WeatherStation;49387063D9374225;134;200;TC;3.77;"2018-02-22 05:32:42";128;noraw;1;meshliuma460
11327;WeatherStation;49387063D9374225;134;205;TC;3.84;"2018-02-22 05:36:42";128;noraw;1;meshliuma460
11365;WeatherStation;49387063D9374225;134;209;TC;3.82;"2018-02-22 05:40:43";128;noraw;1;meshliuma460
11398;WeatherStation;49387063D9374225;134;214;TC;3.82;"2018-02-22 05:44:43";128;noraw;1;meshliuma460
11445;WeatherStation;49387063D9374225;134;218;TC;3.84;"2018-02-22 05:48:43";128;noraw;1;meshliuma460
11480;WeatherStation;49387063D9374225;134;222;TC;3.76;"2018-02-22 05:52:43";128;noraw;1;meshliuma460
11517;WeatherStation;49387063D9374225;134;226;TC;3.77;"2018-02-22 05:56:43";128;noraw;1;meshliuma460
11557;WeatherStation;49387063D9374225;134;231;TC;3.78;"2018-02-22 06:00:43";128;noraw;1;meshliuma460
11601;WeatherStation;49387063D9374225;134;236;TC;3.79;"2018-02-22 06:04:43";128;noraw;1;meshliuma460
11638;WeatherStation;49387063D9374225;134;240;TC;3.84;"2018-02-22 06:08:42";128;noraw;1;meshliuma460
11675;WeatherStation;49387063D9374225;134;245;TC;3.86;"2018-02-22 06:12:42";128;noraw;1;meshliuma460
11724;WeatherStation;49387063D9374225;134;250;TC;3.85;"2018-02-22 06:16:42";128;noraw;1;meshliuma460
11752;WeatherStation;49387063D9374225;134;254;TC;3.79;"2018-02-22 06:20:42";128;noraw;1;meshliuma460
11795;WeatherStation;49387063D9374225;134;3;TC;3.78;"2018-02-22 06:24:42";128;noraw;1;meshliuma460
11844;WeatherStation;49387063D9374225;134;8;TC;3.88;"2018-02-22 06:28:42";128;noraw;1;meshliuma460
11872;WeatherStation;49387063D9374225;134;12;TC;4.00;"2018-02-22 06:32:42";128;noraw;1;meshliuma460
11916;WeatherStation;49387063D9374225;134;16;TC;4.07;"2018-02-22 06:36:42";128;noraw;1;meshliuma460
11956;WeatherStation;49387063D9374225;134;21;TC;3.99;"2018-02-22 06:40:42";128;noraw;1;meshliuma460
11987;WeatherStation;49387063D9374225;134;25;TC;4.03;"2018-02-22 06:44:42";128;noraw;1;meshliuma460
12034;WeatherStation;49387063D9374225;134;29;TC;4.01;"2018-02-22 06:48:42";128;noraw;1;meshliuma460
12072;WeatherStation;49387063D9374225;134;33;TC;3.99;"2018-02-22 06:52:43";128;noraw;1;meshliuma460
12109;WeatherStation;49387063D9374225;134;37;TC;3.95;"2018-02-22 06:56:43";128;noraw;1;meshliuma460
12156;WeatherStation;49387063D9374225;134;41;TC;4.01;"2018-02-22 07:00:43";128;noraw;1;meshliuma460
12191;WeatherStation;49387063D9374225;134;46;TC;4.11;"2018-02-22 07:04:43";128;noraw;1;meshliuma460
12228;WeatherStation;49387063D9374225;134;50;TC;4.23;"2018-02-22 07:08:43";128;noraw;1;meshliuma460
12272;WeatherStation;49387063D9374225;134;54;TC;4.31;"2018-02-22 07:12:43";128;noraw;1;meshliuma460
12323;WeatherStation;49387063D9374225;134;60;TC;4.41;"2018-02-22 07:16:43";128;noraw;1;meshliuma460
12355;WeatherStation;49387063D9374225;134;66;TC;4.48;"2018-02-22 07:20:43";128;noraw;1;meshliuma460
12399;WeatherStation;49387063D9374225;134;70;TC;4.53;"2018-02-22 07:24:43";128;noraw;1;meshliuma460
12441;WeatherStation;49387063D9374225;134;76;TC;4.63;"2018-02-22 07:28:43";128;noraw;1;meshliuma460
12475;WeatherStation;49387063D9374225;134;80;TC;4.74;"2018-02-22 07:32:43";128;noraw;1;meshliuma460
12528;WeatherStation;49387063D9374225;134;87;TC;4.78;"2018-02-22 07:36:43";128;noraw;1;meshliuma460
12563;WeatherStation;49387063D9374225;134;91;TC;4.86;"2018-02-22 07:40:43";128;noraw;1;meshliuma460
12603;WeatherStation;49387063D9374225;134;98;TC;4.96;"2018-02-22 07:44:43";128;noraw;1;meshliuma460
12645;WeatherStation;49387063D9374225;134;104;TC;5.06;"2018-02-22 07:48:43";128;noraw;1;meshliuma460
12689;WeatherStation;49387063D9374225;134;108;TC;5.11;"2018-02-22 07:52:43";128;noraw;1;meshliuma460
